,Hotels,Ratings,Price,Link,Stars,Descriptions
297,Som Nit Born,"8,2",€ 499,https://www.booking.com/hotel/es/som-nit-born.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=297&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977603&all_sr_blocks=62411103_88503371_0_0_0&highlighted_blocks=62411103_88503371_0_0_0&matching_block_id=62411103_88503371_0_0_0&sr_pri_blocks=62411103_88503371_0_0_0__49912&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"El Som Nit Born cuenta con aire acondicionado y conexión Wi-Fi gratuita. Se encuentra en el barrio barcelonés del Born, a solo 10 minutos a pie de la playa de la Barceloneta y a 500 metros del Museo Picasso.

Las habitaciones del Som Nit Born están insonorizadas e incluyen TV de pantalla plana y un baño privado con ducha. El establecimiento también ofrece una caja fuerte y consigna de equipaje gratuita.

A 1 minuto a pie encontrará los numerosos bares y restaurantes del barrio del Born.

Picasso vivió en este edificio neoclásico del siglo XIX, que además aparece en la 1ª fotografía que fue tomada en España.

El Som Nit está en el centro de Barcelona, a 10 minutos a pie de La Rambla, el Port Vell y el Barrio Gótico. También se encuentra a 200 metros del autobús turístico y a 2 minutos a pie de la estación de metro de Barceloneta."
298,Exe Plaza Catalunya,"8,3",€ 609,https://www.booking.com/hotel/es/exe-plaza-catalunya.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=298&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977603&all_sr_blocks=391689102_122487241_2_2_0&highlighted_blocks=391689102_122487241_2_2_0&matching_block_id=391689102_122487241_2_2_0&sr_pri_blocks=391689102_122487241_2_2_0__60860&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Exe Plaza Catalunya es un alojamiento con una buena ubicación en el centro de Barcelona que ofrece habitaciones con aire acondicionado, terraza y wifi gratis. Este hotel de 4 estrellas ofrece servicio de conserjería y mostrador de información turística. Este alojamiento libre de humo se encuentra a 2,7 km de Platja de Sant Miquel.

En el hotel, todas las habitaciones cuentan con escritorio. Todas las unidades incluyen caja fuerte.

En el alojamiento se puede disfrutar de un desayuno buffet, continental o sin gluten.

El personal de recepción habla catalán, inglés, español y francés, y está dispuesto a ayudar en cualquier momento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Mercado de la Boquería y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
299,"Labtwentytwo Barcelona, a Tribute Portfolio Hotel","9,3",€ 528,https://www.booking.com/hotel/es/labtwentytwo-barcelona-a-tribute-portfolio.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=299&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977603&all_sr_blocks=1072514602_379795374_0_42_0&highlighted_blocks=1072514602_379795374_0_42_0&matching_block_id=1072514602_379795374_0_42_0&sr_pri_blocks=1072514602_379795374_0_42_0__52780&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Labtwentytwo Barcelona, a Tribute Portfolio Hotel dispone de piscina al aire libre, centro de fitness, terraza y restaurante en Barcelona. Este hotel de 4 estrellas ofrece wifi gratis y bar. Algunas unidades del alojamiento disponen de un balcón con vistas a la ciudad.

El hotel ofrece habitaciones con aire acondicionado, escritorio, hervidor, minibar, caja fuerte, TV de pantalla plana y baño privado con ducha. En Labtwentytwo Barcelona, a Tribute Portfolio Hotel, todas las habitaciones disponen de ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet, a la carta o continental.

El personal habla alemán, inglés, español y francés, y estará encantado de dar información sobre la zona en recepción.

Platja de la Nova Mar Bella está a 1,9 km del alojamiento, y Platja de Llevant está a 2,1 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 17 km."
300,Aparthotel Atenea Barcelona,"8,4",€ 357,https://www.booking.com/hotel/es/aparthotel-atenea.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=300&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977603&all_sr_blocks=9196207_88192073_0_34_0&highlighted_blocks=9196207_88192073_0_34_0&matching_block_id=9196207_88192073_0_34_0&sr_pri_blocks=9196207_88192073_0_34_0__35710&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Este aparthotel moderno está situado junto a la avenida Diagonal, a 10 minutos a pie del estadio Camp Nou del F. C. Barcelona. Ofrece habitaciones amplias con WiFi gratuita, TV vía satélite y cocina.

Las habitaciones del Aparthotel Atenea Barcelona son elegantes y tienen aire acondicionado y suelo de moqueta. Además, disponen de zona de estar con sofá y cocina con nevera y 2 placas eléctricas.

El restaurante del hotel sirve desayunos para llevar por un suplemento, así como comida saludable para el almuerzo y la cena. Alberga un bar salón donde se sirve cava y refrescos.

La estación de metro Les Corts queda a solo 3 minutos a pie. El establecimiento Atenea se encuentra a solo 2 paradas de metro de la estación de tren Sants. Los principales lugares turísticos de interés de Barcelona se hallan a 15 minutos en metro."
301,Hotel Cortes Rambla,"7,6",€ 513,https://www.booking.com/hotel/es/cortes-boutique.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=301&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=1011517813_373820432_0_0_0&highlighted_blocks=1011517813_373820432_0_0_0&matching_block_id=1011517813_373820432_0_0_0&sr_pri_blocks=1011517813_373820432_0_0_0__51332&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"Hotel Cortes Rambla está en Barcelona, a 2,4 km de Platja del Somorrostro, y ofrece vistas a la ciudad. Este hotel de 3 estrellas tiene wifi gratis, recepción 24 horas y guardaequipaje. El alojamiento está a pocos pasos del centro de la ciudad y a 2,4 km de Platja de Sant Miquel.

Todas las habitaciones del alojamiento tienen baño privado con ducha y artículos de aseo gratuitos, además de TV de pantalla plana y aire acondicionado. Algunas de las habitaciones incluyen terraza. En el hotel, cada habitación dispone de ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Teatro Tívoli y Paseo de Gracia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
302,Hotel Lugano Barcelona,"8,6",€ 411,https://www.booking.com/hotel/es/hcc-lugano.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=302&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=39388101_88208379_0_2_0&highlighted_blocks=39388101_88208379_0_2_0&matching_block_id=39388101_88208379_0_2_0&sr_pri_blocks=39388101_88208379_0_2_0__41072&from=searchresults#hotelTmpl,3,"El HCC Lugano se encuentra en la avinguda Paral·lel, a 500 metros del centro de exposiciones Fira de plaza España y de las estaciones de metro y tren más cercanas. Ofrece recepción 24 horas y conexión Wi-Fi gratuita.

Todas las habitaciones del HCC Lugano presentan una decoración sencilla y disponen de aire acondicionado, TV de pantalla plana, minibar y baño privado con artículos de aseo gratuitos.

El bar cafetería del Lugano ofrece un desayuno bufé. En el barrio gótico de Barcelona y en Las Ramblas, ambos situados a 20 minutos a pie, encontrará varios restaurantes. La estación de metro de Drassanes, situada al final de Las Ramblas, está a sólo 2 paradas de la estación de metro de Poble Sec.

El hotel se encuentra a menos de 1 km del parque de Montjuïc, del Museo Nacional de Arte de Catalunya y del Pueblo Español y a solo 2 km del puerto antiguo de la ciudad."
303,Hotel Best 4 Barcelona,"7,9",€ 382,https://www.booking.com/hotel/es/4-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=303&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=18905702_88203330_0_34_0&highlighted_blocks=18905702_88203330_0_34_0&matching_block_id=18905702_88203330_0_34_0&sr_pri_blocks=18905702_88203330_0_34_0__38230&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Este hotel elegante cuenta con gimnasio y WiFi gratuita. Está ubicado en una calle tranquila, a solo 6 minutos a pie de la playa del Bogatell y a 300 metros de la estación de metro Llacuna.

Las habitaciones del Hotel 4 Barcelona son luminosas, modernas y elegantes. Disponen de aire acondicionado y suelo de madera. Todos los alojamientos tienen TV de pantalla plana con canales vía satélite. Algunos ofrecen vistas al mar o a la ciudad.

El restaurante del Hotel 4 Barcelona sirve platos mediterráneos. También hay un bar elegante. La zona de los alrededores alberga varios restaurantes y bares populares.

El hotel cuenta con sauna y baños de vapor (por un suplemento). El gimnasio está disponible por un suplemento. Se puede organizar un servicio de masajes. La recepción está abierta las 24 horas y presta un servicio de alquiler de bicicletas

El Hotel 4 se encuentra en el distrito tecnológico 22@, a 600 metros del puerto olímpico y a 1 km del parque de la Ciudadela."
304,Petit Hotel,"8,4",€ 312,https://www.booking.com/hotel/es/petit.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=304&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=9722002_88494325_2_0_0&highlighted_blocks=9722002_88494325_2_0_0&matching_block_id=9722002_88494325_2_0_0&sr_pri_blocks=9722002_88494325_2_0_0__31152&from=searchresults#hotelTmpl,2,"El hostal Petit Hotel está situado en el barrio de Sarrià-Sant Gervasi de Barcelona, a 350 metros de la estación de metro de Muntaner. Ofrece WiFi gratuita en todas las instalaciones.

Las habitaciones del Petit son amplias y presentan una decoración alegre. Todas están equipadas con aire acondicionado, TV y minibar.

El establecimiento consta de una consigna de equipaje y propone un servicio de desayuno. En la zona de Sarrià-Sant Gervasi hay numerosos restaurantes y cafeterías.

Las Ramblas y el centro de Barcelona se encuentran a menos de 10 minutos en tren. Lugares de interés como La Pedrera y la Casa Batlló de Gaudí están a unos 20 minutos a pie.

Hay aparcamiento disponible en los alrededores. Los huéspedes del Petit Hotel tienen descuento para aparcar. Póngase en contacto con el establecimiento para más información."
305,AC Hotel Diagonal L'Illa by Marriott,"8,6",€ 584,https://www.booking.com/hotel/es/ac-marriott-diagonal-lilla.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=305&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=9046424_93708842_0_2_0&highlighted_blocks=9046424_93708842_0_2_0&matching_block_id=9046424_93708842_0_2_0&sr_pri_blocks=9046424_93708842_0_2_0__58390&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El AC Hotel Diagonal L´Illa ofrece alojamiento en Barcelona, ​​a 1,8 km del Camp Nou. El establecimiento cuenta con restaurantes y aparcamiento de pago ubicado en el centro comercial.

Hay WiFi gratuita en todo el hotel.

Todas las habitaciones del hotel incluyen ropa de cama de lujo, TV de pantalla plana y escritorio grande. El baño es privado y tiene ducha y artículos de aseo gratuitos.

La recepción está abierta las 24 horas. El establecimiento se encuentra rodeado de jardines exuberantes y cerca de varios restaurantes y boutiques de lujo.

El Suite Bar se encuentra en la 2ª planta del hotel y ofrece un ambiente moderno y acogedor. También presenta una decoración contemporánea y una iluminación ideal para tomar una copa.

El AC Hotel Diagonal L´Illa está a 3,8 km del Museo Picasso y a 2,2 km de La Pedrera. El aeropuerto de El Prat, el más cercano, queda a 11 km."
306,Residencia Universitaria Campus del Mar,"7,4",€ 480,https://www.booking.com/hotel/es/residencia-campus-del-mar.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=306&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=24762701_88204773_0_2_0&highlighted_blocks=24762701_88204773_0_2_0&matching_block_id=24762701_88204773_0_2_0&sr_pri_blocks=24762701_88204773_0_2_0__48002&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,0,"La Residencia Campus del Mar está muy bien ubicada en el barrio de La Barceloneta en Barcelona, a 200 metros de la playa. Alberga un centro de fitness y ofrece conexión gratuita a internet tanto en las habitaciones como en las zonas comunes.

Las habitaciones de la Residencia Campus del Mar disponen de zona de cocina con microondas y set de té/café. La mayoría tiene TV.

La Residencia también cuenta con zona de biblioteca y sala de juegos con mesa de billar y mesa de ping pong. Hay aparcamiento privado, lavandería y recepción 24 horas. Se ofrece un servicio de alquiler de bicicletas bajo petición.

Hay varias máquinas expendedoras.

La Residencia Campus del Mar se encuentra a unos 2 minutos a pie del parque de la Ciudadela y del paseo marítimo. La estación de metro Barceloneta queda a 250 metros.

Este alojamiento permanece abierto todo el año para la comunidad universitaria (estudiantes, profesores, investigadores y personal administrativo)."
307,Hostal Oliva,"8,8",€ 422,https://www.booking.com/hotel/es/hostal-oliva-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=307&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=167292301_360733107_0_0_0&highlighted_blocks=167292301_360733107_0_0_0&matching_block_id=167292301_360733107_0_0_0&sr_pri_blocks=167292301_360733107_0_0_0__42172&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"Hostal Oliva se encuentra en el centro de Barcelona, a 2 min a pie de Paseo de Gracia, ydispone de habitaciones con aire acondicionado y wifi gratis. El alojamiento está cerca de Casa Batlló, de Palacio de la Música Catalana y de Teatro Tívoli. Este alojamiento libre de humo está a pocos pasos de Estación de metro Passeig de Gràcia.

En el hostal o pensión, las habitaciones incluyen escritorio, TV de pantalla plana, baño privado, ropa de cama y toallas. Todas las habitaciones tienen armario.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Portal del Ángel y La Pedrera. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 13 km."
308,ITC Barcelona By Soho Boutique,"7,0",€ 427,https://www.booking.com/hotel/es/cityparkhotelpelayo.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=308&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=9055001_189158460_2_2_0&highlighted_blocks=9055001_189158460_2_2_0&matching_block_id=9055001_189158460_2_2_0&sr_pri_blocks=9055001_189158460_2_2_0__42652&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2,"El ITC Barcelona By Soho Boutique se encuentra en un edificio histórico impresionante, junto a la estación de metro de Universitat de Barcelona. El establecimiento ofrece WiFi gratuita y habitaciones luminosas con aire acondicionado, a solo 5 minutos a pie de la plaza de Catalunya y La Rambla.

Las habitaciones tienen suelo de madera, caja fuerte y minibar. El baño es privado y dispone de secador de pelo.

El ITC Barcelona By Soho Boutique ofrece un desayuno buffet cada mañana. También se sirven desayunos sin gluten, bajo petición. El establecimiento se encuentra en el centro de la ciudad, a poca distancia a pie de muchos bares y restaurantes.

El ITC Barcelona By Soho Boutique cuenta con recepción 24 horas. Además, hay aparcamiento público en las inmediaciones por un suplemento. El autobús del aeropuerto para enfrente de la plaza Universitat."
309,Hotel Margot House Barcelona,"8,9",€ 842,https://www.booking.com/hotel/es/margot-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=309&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=132864504_288350267_2_0_0&highlighted_blocks=132864504_288350267_2_0_0&matching_block_id=132864504_288350267_2_0_0&sr_pri_blocks=132864504_288350267_2_0_0__84187&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Hotel Margot House Barcelona está ubicado en Barcelona. Este hotel está situado frente a la Casa Batlló, en el número 46 de un edificio residencial del Paseo de Gracia. La estación de metro Passeig de Gràcia está frente al hotel. La Sagrada Familia queda a 3 paradas de metro.

Cada habitación del hotel presenta una decoración moderna y dispone de suelo de madera maciza. Hay TV de pantalla plana, caja fuerte, aire acondicionado y calefacción. El baño privado incluye bañera o ducha, secador de pelo, zapatillas y artículos de aseo gratuitos.

El establecimiento cuenta con recepción 24 horas y biblioteca. Hay servicio de lavandería y servicio de limpieza en seco. Se puede organizar un servicio de traslado al aeropuerto por un suplemento.

Se encuentra a menos de 10 minutos a pie de Las Ramblas y de la plaza de Cataluña."
310,ibis Styles Barcelona Centre,"8,6",€ 423,https://www.booking.com/hotel/es/ibis-styles-barcelona-centre.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=310&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=647575702_265665864_2_1_0&highlighted_blocks=647575702_265665864_2_1_0&matching_block_id=647575702_265665864_2_1_0&sr_pri_blocks=647575702_265665864_2_1_0__42252&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2,"Ibis Styles Barcelona Centre está muy bien situado en el barrio de Eixample, Barcelona, a menos de 1 km de Casa Batlló, a 15 min a pie de Paseo de Gracia y a 1,2 km de Estación de metro Passeig de Gràcia. Este hotel de 2 estrellas ofrece bar y habitaciones con aire acondicionado, wifi gratis y baño privado. El alojamiento está a 1,3 km del centro de la ciudad y a 5 min a pie de La Pedrera.

Las unidades de este alojamiento están equipadas con TV de pantalla plana con canales vía satélite y caja fuerte. En el hotel, las habitaciones disponen de ropa de cama y toallas.

Ibis Styles Barcelona Centre ofrece desayuno buffet o continental.

En recepción se habla catalán, alemán, inglés y español, y el personal estará encantado de dar consejos sobre la zona.

Cerca del alojamiento hay puntos de interés como Sagrada Familia, Palacio de la Música Catalana y Teatro Tívoli. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
311,Valencia habitaciones,"7,0",€ 217,https://www.booking.com/hotel/es/valencia-habitaciones.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=311&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=950845703_367743022_2_0_0&highlighted_blocks=950845703_367743022_2_0_0&matching_block_id=950845703_367743022_2_0_0&sr_pri_blocks=950845703_367743022_2_0_0__21652&from=searchresults#hotelTmpl,0,"Valencia habitaciones se encuentra en Barcelona, en la región de Cataluña, cerca de Estación de tren de Sants y Fuente Mágica de Montjuïc, y ofrece alojamiento con wifi gratis.

Hay un baño compartido totalmente equipado con ducha y secador de pelo.

Casa Batlló está a 2,1 km del alojamiento, y Paseo de Gracia está a 2,4 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
312,Ikonik Anglí,"8,0",€ 491,https://www.booking.com/hotel/es/eurostars-angli.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=312&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=9237514_93709554_2_2_0&highlighted_blocks=9237514_93709554_2_2_0&matching_block_id=9237514_93709554_2_2_0&sr_pri_blocks=9237514_93709554_2_2_0__49080&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Este elegante hotel de diseño se encuentra en el bonito barrio residencial de Sarrià y ofrece una piscina al aire libre, una zona de jardín y vistas a la montaña del Tibidabo. También dispone de WiFi gratuita.

Las amplias habitaciones del Ikonik Anglí presentan un diseño minimalista y cuentan con ventanas grandes que dejan entrar mucha luz natural, así como aire acondicionado, TV de pantalla plana y baño moderno con una gran variedad de artículos de aseo.

Los huéspedes podrán disfrutar de un desayuno diario en la elegante sala de desayunos del Angli. Además, el barrio de Sarrià es conocido por sus fabulosas pastelerías. A 5 minutos a pie hay muchos bares populares. El hotel también ofrece salas de reuniones para celebrar eventos.

El Ikonik Anglí se encuentra a 600 metros de la estación de tren FGC de Sarrià, que ofrece conexiones directas con el centro de Barcelona, y a solo 10 minutos en tren de la plaza Cataluña. El aeropuerto más cercano es el de Barcelona-El Prat, ​​situado a 15 minutos en coche."
313,Isabella's House,"8,6",€ 539,https://www.booking.com/hotel/es/isabella-39-s-house.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4ArDJ-a0GwAIB0gIkNGVkMzg4NjMtZmJmYy00ZTVhLTlmZWMtZDRmYTkwZmUxNTYz2AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-13&checkout=2024-06-15&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=313&sr_order=popularity&srpvid=3e5c71e77598027f&srepoch=1706977609&all_sr_blocks=582626802_227041827_2_2_0&highlighted_blocks=582626802_227041827_2_2_0&matching_block_id=582626802_227041827_2_2_0&sr_pri_blocks=582626802_227041827_2_2_0__53920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Isabella's House se encuentra a 3 km de La Pedrera y ofrece alojamiento conrestaurante, bar y servicio de habitaciones. Hay wifi gratis en todo el alojamiento.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con bañera o ducha, artículos de aseo gratuitos y secador de pelo. También se ofrece nevera, microondas y fogones, además de cafetera y hervidor.

Estación de tren de Sants está a 3 km del alojamiento, y Camp Nou está a 3,1 km. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km."
