,Hotels,Ratings,Price,Link,Stars,Descriptions
400,Fontodrona 62,"5,6",€ 168,https://www.booking.com/hotel/es/fontodrona-62.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=400&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979609&all_sr_blocks=1031313901_375790508_2_0_0&highlighted_blocks=1031313901_375790508_2_0_0&matching_block_id=1031313901_375790508_2_0_0&sr_pri_blocks=1031313901_375790508_2_0_0__16780&from=searchresults#hotelTmpl,0,"Fontodrona 62 se encuentra en Barcelona, cerca de Fuente Mágica de Montjuïc, Plaza Cataluña, y Mercado de la Boquería, y ofrece wifi gratis.

Algunas unidades incluyen TV de pantalla plana por cable, cocina totalmente equipada con nevera y baño compartido con ducha y artículos de aseo gratuitos.

Cerca del alojamiento hay puntos de interés como Montjuïc, Portal del Ángel y Catedral de Barcelona. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 11 km del alojamiento."
401,NH Collection Barcelona Constanza,"8,5",€ 637,https://www.booking.com/hotel/es/nh-constanza.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=401&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=9385421_93709751_0_2_0&highlighted_blocks=9385421_93709751_0_2_0&matching_block_id=9385421_93709751_0_2_0&sr_pri_blocks=9385421_93709751_0_2_0__63660&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El NH Collection Barcelona Constanza ofrece habitaciones modernas con TV vía satélite y dispone de azotea con piscina y terraza. Se halla junto al centro comercial L’Illa de la avenida Diagonal, a 15 minutos a pie de la estación de tren de Sants.

Las habitaciones del establecimiento Constanza son modernas y elegantes. Disponen de cafetera Nespresso, TV de pantalla plana, carta de almohadas y baño con ducha de efecto lluvia y secador de pelo profesional. Hay WiFi gratuita.

El spa está disponible por un suplemento. El acceso al gimnasio es gratuito. El servicio de habitaciones está disponible las 24 horas.

Este alojamiento sirve un desayuno buffet Antiox saludable, que incluye platos antioxidantes elaborados con ingredientes ecológicos.

El hotel se encuentra a 15 minutos a pie del estadio Camp Nou del FC Barcelona. La estación de metro María Cristina está situada a 10 minutos a pie y conecta con el centro de exposiciones Fira en menos de 10 minutos."
402,A Home in Barcelona,"8,5",€ 372,https://www.booking.com/hotel/es/a-home-in-barcelona-sants-estacio-fira.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=402&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=105464101_363645978_4_0_0&highlighted_blocks=105464101_363645978_4_0_0&matching_block_id=105464101_363645978_4_0_0&sr_pri_blocks=105464101_363645978_4_0_0__37200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"El A Home in Barcelona se encuentra a 10 minutos a pie de la estación de tren de Barcelona-Sants y ofrece un apartamento con aire acondicionado, una gran terraza privada con vistas a la ciudad y conexión Wi-Fi gratuita.

El apartamento está decorado en tonos vivos y dispone de salón comedor con sofá y TV, cocina moderna con horno y vitrocerámica, baño con ducha y secador de pelo, ropa de cama y toallas.

En las calles cercanas encontrará numerosos supermercados y tiendas.

El A Home in Barcelona está a 20 minutos a pie de la plaza de España y de la Fira de Barcelona y a 15 minutos en metro de la plaza de Cataluña y del centro histórico."
403,Ikonik Anglí,"8,0",€ 434,https://www.booking.com/hotel/es/eurostars-angli.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=403&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=9237514_93709554_2_2_0&highlighted_blocks=9237514_93709554_2_2_0&matching_block_id=9237514_93709554_2_2_0&sr_pri_blocks=9237514_93709554_2_2_0__43380&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Este elegante hotel de diseño se encuentra en el bonito barrio residencial de Sarrià y ofrece una piscina al aire libre, una zona de jardín y vistas a la montaña del Tibidabo. También dispone de WiFi gratuita.

Las amplias habitaciones del Ikonik Anglí presentan un diseño minimalista y cuentan con ventanas grandes que dejan entrar mucha luz natural, así como aire acondicionado, TV de pantalla plana y baño moderno con una gran variedad de artículos de aseo.

Los huéspedes podrán disfrutar de un desayuno diario en la elegante sala de desayunos del Angli. Además, el barrio de Sarrià es conocido por sus fabulosas pastelerías. A 5 minutos a pie hay muchos bares populares. El hotel también ofrece salas de reuniones para celebrar eventos.

El Ikonik Anglí se encuentra a 600 metros de la estación de tren FGC de Sarrià, que ofrece conexiones directas con el centro de Barcelona, y a solo 10 minutos en tren de la plaza Cataluña. El aeropuerto más cercano es el de Barcelona-El Prat, ​​situado a 15 minutos en coche."
404,Ella Hostel Ramblas,"8,3",€ 343,https://www.booking.com/hotel/es/ella-hostel-ramblas.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=404&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=836938704_349389997_0_0_0&highlighted_blocks=836938704_349389997_0_0_0&matching_block_id=836938704_349389997_0_0_0&sr_pri_blocks=836938704_349389997_0_0_0__34332&from=searchresults#hotelTmpl,0,"Ella Hostel Ramblas se encuentra en el centro de Barcelona, a 2,4 km de Platja de Sant Miquel, yofrece habitaciones con aire acondicionado y wifi gratis. El alojamiento está cerca de Mercado de la Boquería, de Paseo de Gracia y de Plaza Cataluña. Algunas unidades del alojamiento incluyen un balcón con vistas a la ciudad.

En el hostal o pensión, todas las habitaciones cuentan con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Estación de metro Passeig de Gràcia, Teatro Tívoli y Casa Batlló. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 13 km del alojamiento."
405,Praktik Èssens,"9,2",€ 549,https://www.booking.com/hotel/es/praktik-essens.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=405&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=421690702_360577950_2_0_0&highlighted_blocks=421690702_360577950_2_0_0&matching_block_id=421690702_360577950_2_0_0&sr_pri_blocks=421690702_360577950_2_0_0__54872&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,3,"El Praktik Èssens cuenta con terraza y se encuentra en Barcelona, a 300 metros del paseo de Gracia. El alojamiento está a 300 metros de la Casa Batlló y a 350 metros del Teatro Tívoli. El alojamiento cuenta con conexión wifi gratuita, terraza al aire libre, té y café con bollería gratuita y happy hour todos los días de 19:00 a 20:00 (vinos y aperitivos gratuitos).

Las habitaciones del hotel están equipadas con cafetera. Las habitaciones del Praktik Èssens disponen de baño privado. Y algunas también tienen zona de estar. Todas las habitaciones tienen escritorio.

El personal de la recepción habla español e inglés y facilita información práctica sobre la zona.

El Praktik Èssens se halla a 500 metros de la plaza de Cataluña y El aeropuerto de Barcelona-El Prat, situado a 16 km del Praktik Èssens, es el más cercano."
406,Rosello 3,"7,0",€ 302,https://www.booking.com/hotel/es/rosello-3.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=406&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=1133411501_385996809_3_0_0&highlighted_blocks=1133411501_385996809_3_0_0&matching_block_id=1133411501_385996809_3_0_0&sr_pri_blocks=1133411501_385996809_3_0_0__30200&from=searchresults#hotelTmpl,0,"Rosello 3 ofrece wifi gratis y está en el centro de Barcelona, a 6 min a pie de La Pedrera y a menos de 1 km de Casa Batlló. Este bed and breakfast está a 1,8 km de Palacio de la Música Catalana y a 17 min a pie de Teatro Tívoli.

Hay toallas y ropa de cama en el bed and breakfast.

Cerca del alojamiento hay puntos de interés como Paseo de Gracia, Estación de metro Passeig de Gràcia y Sagrada Familia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
407,Hostal Live Barcelona,"8,4",€ 431,https://www.booking.com/hotel/es/hostal-live-barcelona.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=407&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=57924301_88502804_0_0_0&highlighted_blocks=57924301_88502804_0_0_0&matching_block_id=57924301_88502804_0_0_0&sr_pri_blocks=57924301_88502804_0_0_0__43052&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,2,"El Hostal Live Barcelona está situado en la céntrica Gran Vía de Barcelona, a 10 minutos a pie de Las Ramblas, la plaza de Cataluña y la plaza de España. El establecimiento ofrece habitaciones con aire acondicionado y WiFi gratuita.

Las habitaciones son modernas y amplias y cuentan con TV LED de 32 pulgadas. Algunas habitaciones tienen terraza privada con vistas a un patio o balcón con vistas a la Gran Vía. En la recepción, se puede solicitar el uso de microondas, nevera y utensilios de planchado.

En la zona se puede encontrar una amplia selección de bares y restaurantes. A 20 metros del alojamiento hay un restaurante, donde los huéspedes reciben descuentos en desayunos, almuerzos y cenas.

El establecimiento queda a 15 minutos a pie (o 2 paradas de metro) de la plaza de España, donde está el centro de exposiciones Fira y el centro comercial Las Arenas. 

La estación de metro más cercana es Urgell, situada a solo 100 metros. Los autobuses que van al aeropuerto paran a 350 metros."
408,Barcelona Princess,"8,1",€ 487,https://www.booking.com/hotel/es/barcelonaprincess.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=408&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=9103231_91462778_0_2_0&highlighted_blocks=9103231_91462778_0_2_0&matching_block_id=9103231_91462778_0_2_0&sr_pri_blocks=9103231_91462778_0_2_0__48710&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"El Barcelona Princess Hotel está a 10 minutos a pie de la playa, en la zona del Fórum de la ciudad. Ofrece unas vistas maravillosas y un gimnasio gratuito. Hay wifi gratuita en todas las instalaciones.

Todos los huéspedes disfrutan de acceso gratuito a las 2 piscinas climatizadas al aire libre. Además, la piscina ubicada en la planta 23 goza de vistas espectaculares al mar.

Las habitaciones del Princess Barcelona son elegantes y luminosas. Presentan una decoración de estilo contemporáneo. Están equipadas con TV vía satélite.

El hotel alberga un restaurante de cocina mediterránea y 2 bares elegantes, incluyendo un bar con vistas panorámicas, de ambiente agradable y situado junto a la piscina. 

El Princess Hotel Barcelona está en la avenida Diagonal, junto al centro comercial Diagonal Mar. El autobús turístico para enfrente del hotel y la estación de metro Maresme Forum se halla a 100 metros. La plaza de Cataluña y Las Ramblas están a 15 minutos en metro."
409,Tibidabo Apartments,"8,8",€ 438,https://www.booking.com/hotel/es/tibidabo-suites-and-apartments.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=409&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=23854203_89002564_2_0_0&highlighted_blocks=23854203_89002564_2_0_0&matching_block_id=23854203_89002564_2_0_0&sr_pri_blocks=23854203_89002564_2_0_0__43800&from=searchresults#hotelTmpl,3,"Estos apartamentos disponen de conexión Wi-Fi gratuita y se encuentran en Vall d'Hebron, en las colinas de Barcelona, a menos de 10 minutos a pie de las estaciones de metro de Penitents y de Vall d'Hebron y a 15 minutos en metro de La Rambla.

Los Apartamentos Tibidabo ocupan una antigua villa con un jardín y una terraza amplios.

El establecimiento está bien comunicado en coche. A 200 metros está la B20 o Ronda de Dalt, el aeropuerto de Barcelona se encuentra a 15 minutos en coche y el Museo de la Ciencia CosmoCaixa y el Hospital Vall d'Hebrón están a unos minutos en coche. Alrededor de los apartamentos, en la calle, hay plazas de aparcamiento gratuitas.

Los Apartamentos Tibidabo están ubicados a los pies de la montaña del Tibidabo, en la Sierra de Collserola. El Tibidabo es famoso por la preciosa inglesia del Sagrado Corazón, por el parque de atracciones y por las vistas espectaculares a Barcelona."
410,AinB Picasso-Corders Apartments,"7,0",€ 378,https://www.booking.com/hotel/es/apartments-in-barcelona-corders.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=410&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=1249802_0_2_0_0&highlighted_blocks=1249802_0_2_0_0&matching_block_id=1249802_0_2_0_0&sr_pri_blocks=1249802_0_2_0_0__37839&from=searchresults#hotelTmpl,3,"Estos apartamentos estudio tienen conexión Wi-Fi gratuita y se encuentran en el centro del Born y del barrio gótico, junto al Museo Picasso y el mercado de Santa Caterina.

Los Apartments in Barcelona Corders ocupan un edificio remodelado, que dispone de un ascensor privado para cada apartamento. Los estudios son elegantes y presentan una decoración en tonos claros elaborada con materiales tradicionales, como piedra y madera. También tienen una cocina pequeña con nevera y fogones o microondas.

El barrio del Born alberga muchos bares, restaurantes y locales de ocio nocturno. Los apartamentos Corders están a pocos pasos de Las Ramblas, el puerto y la playa."
411,Jardinets De Gràcia by The 5ve Soul,"9,4",€ 512,https://www.booking.com/hotel/es/the-5ve-soul-gracia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=411&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=771340409_358349631_2_0_0&highlighted_blocks=771340409_358349631_2_0_0&matching_block_id=771340409_358349631_2_0_0&sr_pri_blocks=771340409_358349631_2_0_0__51160&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Jardinets De Gràcia by The 5ve Soul está a menos de 1 km de La Pedrera, en Barcelona, y ofrece alojamiento con aire acondicionado y wifi gratis.

El apartamento ofrece terraza, vistas a la ciudad, zona de estar, TV de pantalla plana vía satélite, cocina totalmente equipada con nevera y horno, y baño privado con ducha y artículos de aseo gratuitos. También hay microondas, fogones y tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Casa Batlló, Paseo de Gracia y Estación de metro Passeig de Gràcia. El aeropuerto (Aeropuerto de Barcelona - El Prat) está a 14 km."
412,Wow Hostel Barcelona,"7,2",€ 195,https://www.booking.com/hotel/es/wow-hostel-barcelona-barcelona1.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=412&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=55572520_335168097_0_0_0&highlighted_blocks=55572520_335168097_0_0_0&matching_block_id=55572520_335168097_0_0_0&sr_pri_blocks=55572520_335168097_0_0_0__19506&from=searchresults#hotelTmpl,0,"El Wow Hostel Barcelona se encuentra en el barrio barcelonés del Eixample, a 10 minutos a pie del bulevar Paseo de Gracia y de la estación de metro Diagonal, y ofrece habitaciones con aire acondicionado y WiFi gratuita.

Además, el Wow Hostel Barcelona cuenta con habitaciones privadas y compartidas. Las habitaciones compartidas disponen de baño compartido, mientras que las habitaciones dobles y triples pueden incluir baño privado o compartido. En el establecimiento hay un salón con TV, mesa de billar y máquinas expendedoras.

En las inmediaciones hay numerosos bares y restaurantes. La recepción ofrece servicio de información turística, guías sobre locales de animación nocturna y descuentos para discotecas. Se puede acceder al albergue las 24 horas.

El establecimiento se halla a 15 minutos en autobús del centro de Barcelona a 150 metros de un aparcamiento privado."
413,Cosmo Apartments Sants,"7,8",€ 433,https://www.booking.com/hotel/es/just-style.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=413&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__43335&from=searchresults#hotelTmpl,3,"El Cosmo Apartments Sants está situado a solo 50 metros de la estación de tren de Barcelona Sants y ofrece apartamentos con aire acondicionado, TV de pantalla plana, WiFi gratuita y vistas a la ciudad. El edificio tiene recepción 24 horas con mostrador de información turística.

Cada apartamento del Cosmo Apartments Sants es elegante y cuenta con ventanales. Algunos tienen balcón. Todos los apartamentos disponen de zona de cocina moderna con vitrocerámica, lavavajillas y microondas con grill. Se facilitan utensilios de cocina, ropa de cama y toallas.

Hay numerosos bares y restaurantes en las calles cercanas al edificio del Cosmo Apartments Sants.

El Centro de Conferencias Fira está a unos 15 minutos a pie, mientras que el estadio Camp Nou del FC Barcelona queda a 20 minutos a pie. La estación de metro Plaça de Sants se encuentra a 200 metros y ofrece acceso directo al centro histórico de la ciudad."
414,Exe Plaza Catalunya,"8,3",€ 547,https://www.booking.com/hotel/es/exe-plaza-catalunya.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=414&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=391689102_0_2_0_0&highlighted_blocks=391689102_0_2_0_0&matching_block_id=391689102_0_2_0_0&sr_pri_blocks=391689102_0_2_0_0__54690&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,4,"Exe Plaza Catalunya es un alojamiento con una buena ubicación en el centro de Barcelona que ofrece habitaciones con aire acondicionado, terraza y wifi gratis. Este hotel de 4 estrellas ofrece servicio de conserjería y mostrador de información turística. Este alojamiento libre de humo se encuentra a 2,7 km de Platja de Sant Miquel.

En el hotel, todas las habitaciones cuentan con escritorio. Todas las unidades incluyen caja fuerte.

En el alojamiento se puede disfrutar de un desayuno buffet, continental o sin gluten.

El personal de recepción habla catalán, inglés, español y francés, y está dispuesto a ayudar en cualquier momento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Mercado de la Boquería y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
415,Hotel El Call,"7,6",€ 488,https://www.booking.com/hotel/es/call.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=415&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=17314206_88197051_0_0_0&highlighted_blocks=17314206_88197051_0_0_0&matching_block_id=17314206_88197051_0_0_0&sr_pri_blocks=17314206_88197051_0_0_0__48752&from=searchresults#hotelTmpl,1,"El Hotel Call Barcelona se encuentra en pleno centro del Barrio Gótico de Barcelona, a 10 minutos a pie de Las Ramblas. El alojamiento está situado en las inmediaciones de la plaza Sant Jaume y de la catedral.

Las habitaciones del Hotel Call son amplias, presentan una decoración funcional y constan de aire acondicionado o calefacción, según temporada. También incluyen caja fuerte, WiFi gratuita y baño con ducha.

El establecimiento se halla a 10 minutos de las paradas de metro Jaume I y Liceu.

El Hotel Call también está ubicado a escasa distancia de las principales zonas comerciales del centro de Barcelona, como Portaferrisa y Portal de l'Àngel. Asimismo, el establecimiento se encuentra a pocos pasos de la popular zona del Born, que alberga numerosos restaurantes y bares."
416,"Hotel SOFIA Barcelona, in The Unbound Collection by Hyatt","8,7",€ 688,https://www.booking.com/hotel/es/princesa-sofia.es.html?label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4ARfIAQ_YAQHoAQH4AQKIAgGoAgO4Aobf-a0GwAIB0gIkYmE1NmFiOTItYmRhNy00OWMxLWFjYmEtOTYzZTAxMTU3NDA42AIF4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2024-06-06&checkout=2024-06-08&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=416&sr_order=popularity&srpvid=218276dd1f4a0347&srepoch=1706979615&all_sr_blocks=9041157_88181677_2_42_0&highlighted_blocks=9041157_88181677_2_42_0&matching_block_id=9041157_88181677_2_42_0&sr_pri_blocks=9041157_88181677_2_42_0__68782&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5,"El Hotel Sofia Barcelona está situado en la avenida Diagonal de Barcelona, a 5 minutos a pie del Camp Nou, el estadio del F.C. Barcelona. Ofrece WiFi gratuita en todas las zonas, restaurantes y vistas impresionantes a la ciudad. Cuenta con gimnasio moderno, luminoso y bien equipado abierto las 24 horas y de acceso gratuito.

Las habitaciones del hotel Sofia son de diseño y cuentan con tecnología de domótica, TV smart de 49 pulgadas, caja fuerte y aire acondicionado. El baño privado está equipado con artículos de aseo Natura Bissé, albornoces y zapatillas.

El Sofia GL dispone de varios espacios gastronómicos, como el restaurante SOFIA Be So, que prepara platos tradicionales, y el Impar, que sirve productos frescos mediterráneos elaborados con técnicas culinarias internacionales. Además, hay una terraza amplia al aire libre.

Philosofia es una sofisticada cafetería tipo librería que sirve dulces y productos de repostería recién hechos, para tomar en el establecimiento o para llevar.

El Sofia Oasis Wellness & Spa tiene una zona de bienestar de más de 1.000 m² con circuitos de agua, saunas y baños de vapor. Se ofrecen tratamientos coordinados por terapeutas expertos.

El Sofia Barcelona, in The Unbound Collection by Hyatt se encuentra a 400 metros de la estación de metro Maria Cristina y a 3 paradas de metro de la céntrica plaza de España. El centro comercial L’Illa Diagonal se encuentra a 15 minutos a pie.

El establecimiento acepta perros de hasta 18 kg de peso y un máximo de 1 por habitación. No aceptamos otras mascotas.

Mascotas:
No se admiten perros clasificados como razas peligrosas.
Las mascotas deben cumplir la normativa sanitaria vigente.
Deberán estar supervisados por un adulto en todo momento y con correa firme cuando atraviesen las zonas comunes.
Al hacer el registro de salida, los huéspedes deberán abonar un suplemento de 100 EUR por la limpieza a fondo de la habitación. Los perros guía están exentos de dicho suplemento.
Además de la tarifa de la habitación, se cobrará un suplemento de 25 EUR por mascota y día."
